condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;1;5;230;Turkey with potatoes, leeks, squash & carrots;B;4;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;2;1;480;Creamy Turkey with zucchini & butter rice;D;2;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;2;2;411;Fried chicken with cheesy potatoes, sweet corn & creamed spinach;D;2;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;2;3;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;2;4;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;2;5;300;Sesame Smoked turkey over bulgur;C;3;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;3;1;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;3;2;214;Duck in lemon herb sauce over bulgur;B;4;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;3;3;341;Buttery Turkey with bell peppers & bulgur;C;3;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;3;4;303;Duck with potatoes and zucchini;C;3;2.6;
4;6768954d2dde32ea7b0bc4d6;content_based_unbiased;3;5;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.6;
4;6768954d2dde32ea7b0bc4d6;multistakeholder;1;1;230;Turkey with potatoes, leeks, squash & carrots;B;4;4.0;
4;6768954d2dde32ea7b0bc4d6;multistakeholder;1;2;192;Duck in ginger soy glaze over wild rice;B;4;4.0;
4;6768954d2dde32ea7b0bc4d6;multistakeholder;1;3;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;4.0;
4;6768954d2dde32ea7b0bc4d6;multistakeholder;1;4;165;Smoked turkey with polenta, tomatoes & cauliflower;B;4;4.0;
4;6768954d2dde32ea7b0bc4d6;multistakeholder;1;5;141;Turkey with pasta, bell peppers & kale;B;4;4.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;1;1;459;Shrimp loaded fries plate;D;2;2.2;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;1;2;436;Buttery Pork over mac and cheese;D;2;2.2;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;1;3;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.2;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;1;4;458;Cheesy beef bowl ;D;2;2.2;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;1;5;264;Beef with fried rice and cauliflower;C;3;2.2;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;2;1;464;Crispy Beef over butter rice;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;2;2;402;Pork belly with garlic butter noodles and bell peppers;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;2;3;461;Pork garlic butter noodles plate with zucchini;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;2;4;476;Beef garlic butter noodles plate with fried onions;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;2;5;466;Herb Roasted ham over buttery mashed potatoes;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;3;1;387;Roasted Veal bowl with caramelized onions;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;3;2;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;3;3;424;Smoky Pork belly over creamy pasta;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;3;4;446;Veal and spinach cheesy potatoes mix;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;content_based_unbiased;3;5;378;Crispy Shrimp over creamy pasta;D;2;2.0;
4;67744dd5d793cc3d79ba38fc;multistakeholder;1;1;264;Beef with fried rice and cauliflower;C;3;3.8;
4;67744dd5d793cc3d79ba38fc;multistakeholder;1;2;358;Pork belly loaded fries plate with sweet corn;C;3;3.8;
4;67744dd5d793cc3d79ba38fc;multistakeholder;1;3;22;Beef in olive oil dressing over gnocchi;A;5;3.8;
4;67744dd5d793cc3d79ba38fc;multistakeholder;1;4;273;Steak strips with bulgur, tomatoes & sweet corn;C;3;3.8;
4;67744dd5d793cc3d79ba38fc;multistakeholder;1;5;90;Roasted ham over polenta;A;5;3.8;
4;67793acc4f150df7c4ef6898;content_based_unbiased;1;1;552;Creamy chicken with butter rice & vegetables;E;1;2.0;
4;67793acc4f150df7c4ef6898;content_based_unbiased;1;2;589;Creamy smoked turkey bowl with cabbage;E;1;2.0;
4;67793acc4f150df7c4ef6898;content_based_unbiased;1;3;373;Duck with loaded fries and bell peppers;D;2;2.0;
4;67793acc4f150df7c4ef6898;content_based_unbiased;1;4;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.0;
4;67793acc4f150df7c4ef6898;content_based_unbiased;1;5;141;Turkey with pasta, bell peppers & kale;B;4;2.0;
4;67793acc4f150df7c4ef6898;content_based_unbiased;2;1;569;Smoked turkey in cheese sauce over garlic butter noodles;E;1;1.2;
4;67793acc4f150df7c4ef6898;content_based_unbiased;2;2;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.2;
4;67793acc4f150df7c4ef6898;content_based_unbiased;2;3;580;Buttery duck bowl with vegetables;E;1;1.2;
4;67793acc4f150df7c4ef6898;content_based_unbiased;2;4;540;Duck in spicy mayo over fried rice;E;1;1.2;
4;67793acc4f150df7c4ef6898;content_based_unbiased;2;5;374;Smoked turkey over loaded fries;D;2;1.2;
4;67793acc4f150df7c4ef6898;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.4;
4;67793acc4f150df7c4ef6898;content_based_unbiased;3;2;208;Smoked turkey rice plate with peas;B;4;2.4;
4;67793acc4f150df7c4ef6898;content_based_unbiased;3;3;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.4;
4;67793acc4f150df7c4ef6898;content_based_unbiased;3;4;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.4;
4;67793acc4f150df7c4ef6898;content_based_unbiased;3;5;222;Smoked turkey with bulgur, eggplant, cabbage & celery;B;4;2.4;
4;67793acc4f150df7c4ef6898;multistakeholder;1;1;141;Turkey with pasta, bell peppers & kale;B;4;3.6;
4;67793acc4f150df7c4ef6898;multistakeholder;1;2;165;Smoked turkey with polenta, tomatoes & cauliflower;B;4;3.6;
4;67793acc4f150df7c4ef6898;multistakeholder;1;3;229;Smoked turkey in tomato sauce over potatoes;B;4;3.6;
4;67793acc4f150df7c4ef6898;multistakeholder;1;4;552;Creamy chicken with butter rice & vegetables;E;1;3.6;
4;67793acc4f150df7c4ef6898;multistakeholder;1;5;7;Duck with pasta and asparagus;A;5;3.6;
4;678648597ddd64b98d713c29;content_based_unbiased;1;1;436;Buttery Pork over mac and cheese;D;2;2.2;
4;678648597ddd64b98d713c29;content_based_unbiased;1;2;382;Pork belly in bbq sauce over cheesy potatoes;D;2;2.2;
4;678648597ddd64b98d713c29;content_based_unbiased;1;3;243;Buttery Pork belly over creamy pasta;C;3;2.2;
4;678648597ddd64b98d713c29;content_based_unbiased;1;4;376;Tangy Sausage over creamy pasta;D;2;2.2;
4;678648597ddd64b98d713c29;content_based_unbiased;1;5;458;Cheesy beef bowl ;D;2;2.2;
4;678648597ddd64b98d713c29;content_based_unbiased;2;1;403;Creamy veal with buttery mashed potatoes, celery, beetroot & mushrooms;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;2;2;466;Herb Roasted ham over buttery mashed potatoes;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;2;3;476;Beef garlic butter noodles plate with fried onions;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;2;4;430;Sausage and asparagus fried rice mix;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;2;5;402;Pork belly with garlic butter noodles and bell peppers;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;3;1;434;Herb Pork belly with creamed spinach & creamy pasta;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;3;2;479;Tangy Pork belly over butter rice;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;3;3;424;Smoky Pork belly over creamy pasta;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;3;4;438;Veal with garlic butter noodles, cauliflower, & eggplant ;D;2;2.0;
4;678648597ddd64b98d713c29;content_based_unbiased;3;5;449;Pork bowl with creamy pasta & vegetables;D;2;2.0;
4;678648597ddd64b98d713c29;multistakeholder;1;1;243;Buttery Pork belly over creamy pasta;C;3;3.8;
4;678648597ddd64b98d713c29;multistakeholder;1;2;68;Roasted ham with bulgur & vegetables;A;5;3.8;
4;678648597ddd64b98d713c29;multistakeholder;1;3;76;Meatballs over wild rice;A;5;3.8;
4;678648597ddd64b98d713c29;multistakeholder;1;4;436;Buttery Pork over mac and cheese;D;2;3.8;
4;678648597ddd64b98d713c29;multistakeholder;1;5;213;Crispy pork with quinoa, green beans & mushrooms;B;4;3.8;
